,,,,,,,,,,,Column Header,Database Field Type,Why it’s critical
,NAWIRI HAIR PRODUCTS - STOCK 2026,,,,,,,,,,Handle (Parent Name),String / Text,"Identifies that all these rows belong to the same product (e.g.,"
,,,,,,,,,,,,,brazilian-straight
Handle,Title,SKU,Hair_Type,Texture,Color,Length,Cost_Ksh,Retail_Ksh,Inventory,Image_URL,,,).
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,OT33/30,"28""",,,19,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,P27/30,"28""",,,17,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,P30/33,"28""",,,15,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,P27/613,"28""",,,10,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,B29,"28""",,,23,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,C14,"28""",,,20,,,,
bonestraight-28inch,Bonestraight 28Inch,,BONESTRAIGHT 28INCH,Straight,C15,"28""",,,16,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,1B,"22""",,,13,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,#4,"22""",,,22,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,#33,"22""",,,18,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,#350,"22""",,,14,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,#30,"22""",,,30,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,BUG,"22""",,,28,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,#27,"22""",,,18,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,OTBUG,"22""",,,15,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,OT350,"22""",,,7,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,OT33,"22""",,,0,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,B29,"22""",,,15,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,C14,"22""",,,9,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,C15,"22""",,,10,,,,
bonestraight-22inch,Bonestraight 22Inch,,BONESTRAIGHT 22INCH,Straight,#613,"22""",,,15,,,,
bonestraight-14inch,Bonestraight 14Inch,,BONESTRAIGHT 14INCH,Straight,1B,"14""",,,12,,,,
bonestraight-14inch,Bonestraight 14Inch,,BONESTRAIGHT 14INCH,Straight,#4,"14""",,,13,,,,
bonestraight-14inch,Bonestraight 14Inch,,BONESTRAIGHT 14INCH,Straight,#33,"14""",,,19,,,,
bonestraight-14inch,Bonestraight 14Inch,,BONESTRAIGHT 14INCH,Straight,#30,"14""",,,15,,,,
bonestraight-14inch,Bonestraight 14Inch,,BONESTRAIGHT 14INCH,Straight,B29,"14""",,,16,,,,
bonestraight-14inch,Bonestraight 14Inch,,BONESTRAIGHT 14INCH,Straight,C14,"14""",,,11,,,,
bonestraight-14inch,Bonestraight 14Inch,,BONESTRAIGHT 14INCH,Straight,OT350,"14""",,,8,,,,
bonestraight-14inch,Bonestraight 14Inch,,BONESTRAIGHT 14INCH,Straight,#350,"14""",,,12,,,,
ombre-short,Ombre Short,,OMBRE SHORT,Straight,C10,N/A,,,7,,,,
